entity_id,state,last_changed
sensor.available_current_l2,16,2025-05-01T12:21:34.836Z
sensor.available_current_l2,17,2025-05-01T12:21:41.136Z
sensor.available_current_l2,16,2025-05-01T12:21:42.433Z
sensor.available_current_l2,17,2025-05-01T12:27:53.863Z
sensor.available_current_l2,16,2025-05-01T12:27:57.110Z
sensor.available_current_l2,17,2025-05-01T12:28:00.885Z
sensor.available_current_l2,16,2025-05-01T12:28:10.008Z
sensor.available_current_l2,17,2025-05-01T12:28:11.563Z
sensor.available_current_l2,16,2025-05-01T12:28:22.539Z
sensor.available_current_l2,17,2025-05-01T12:28:23.805Z
sensor.available_current_l2,16,2025-05-01T12:28:34.894Z
sensor.available_current_l2,15,2025-05-01T12:47:23.467Z
sensor.available_current_l2,16,2025-05-01T12:47:33.396Z
sensor.available_current_l2,15,2025-05-01T12:48:50.956Z
sensor.available_current_l2,14,2025-05-01T12:48:52.162Z
sensor.available_current_l2,15,2025-05-01T12:48:55.896Z
sensor.available_current_l2,14,2025-05-01T12:49:08.113Z
sensor.available_current_l2,13,2025-05-01T12:49:15.525Z
sensor.available_current_l2,12,2025-05-01T12:49:23.134Z
sensor.available_current_l2,13,2025-05-01T12:49:42.568Z
sensor.available_current_l2,14,2025-05-01T12:49:45.903Z
sensor.available_current_l2,15,2025-05-01T12:49:52.091Z
sensor.available_current_l2,16,2025-05-01T12:49:56.160Z
sensor.available_current_l2,15,2025-05-01T12:50:02.410Z
sensor.available_current_l2,14,2025-05-01T12:50:08.662Z
sensor.available_current_l2,15,2025-05-01T12:50:13.909Z
sensor.available_current_l2,16,2025-05-01T12:50:19.248Z
sensor.available_current_l2,17,2025-05-01T12:52:57.822Z
sensor.available_current_l2,16,2025-05-01T12:52:59.116Z
sensor.available_current_l2,15,2025-05-01T13:05:06.937Z
sensor.available_current_l2,16,2025-05-01T13:05:15.452Z
sensor.available_current_l2,15,2025-05-01T13:11:39.003Z
sensor.available_current_l2,16,2025-05-01T13:11:39.998Z
sensor.available_current_l2,15,2025-05-01T13:14:00.149Z
sensor.available_current_l2,16,2025-05-01T13:14:02.812Z
sensor.available_current_l2,15,2025-05-01T13:14:19.903Z
sensor.available_current_l2,16,2025-05-01T13:14:23.495Z
sensor.available_current_l2,15,2025-05-01T13:14:43.113Z
sensor.available_current_l2,14,2025-05-01T13:14:45.576Z
sensor.available_current_l2,15,2025-05-01T13:14:52.891Z
sensor.available_current_l2,14,2025-05-01T13:14:56.479Z
sensor.available_current_l2,13,2025-05-01T13:15:01.487Z
sensor.available_current_l2,14,2025-05-01T13:15:08.849Z
sensor.available_current_l2,13,2025-05-01T13:15:16.988Z
sensor.available_current_l2,14,2025-05-01T13:15:23.126Z
sensor.available_current_l2,15,2025-05-01T13:15:27.119Z
sensor.available_current_l2,16,2025-05-01T13:15:53.994Z
sensor.available_current_l2,15,2025-05-01T13:15:55.453Z
sensor.available_current_l2,16,2025-05-01T13:16:02.559Z
sensor.available_current_l2,15,2025-05-01T13:16:40.314Z
sensor.available_current_l2,14,2025-05-01T13:16:42.441Z
sensor.available_current_l2,13,2025-05-01T13:16:43.840Z
sensor.available_current_l2,12,2025-05-01T13:16:48.834Z
sensor.available_current_l2,11,2025-05-01T13:16:52.841Z
sensor.available_current_l2,12,2025-05-01T13:16:57.852Z
sensor.available_current_l2,11,2025-05-01T13:17:09.072Z
sensor.available_current_l2,12,2025-05-01T13:17:52.890Z
sensor.available_current_l2,13,2025-05-01T13:18:00.119Z
sensor.available_current_l2,14,2025-05-01T13:18:05.143Z
sensor.available_current_l2,13,2025-05-01T13:18:10.116Z
sensor.available_current_l2,14,2025-05-01T13:18:15.352Z
sensor.available_current_l2,13,2025-05-01T13:18:20.164Z
sensor.available_current_l2,12,2025-05-01T13:18:27.433Z
sensor.available_current_l2,11,2025-05-01T13:18:38.535Z
sensor.available_current_l2,12,2025-05-01T13:19:50.516Z
sensor.available_current_l2,13,2025-05-01T13:19:55.509Z
sensor.available_current_l2,14,2025-05-01T13:20:00.454Z
sensor.available_current_l2,13,2025-05-01T13:20:02.917Z
sensor.available_current_l2,12,2025-05-01T13:20:06.839Z
sensor.available_current_l2,13,2025-05-01T13:20:10.495Z
sensor.available_current_l2,14,2025-05-01T13:20:17.348Z
sensor.available_current_l2,15,2025-05-01T13:20:22.983Z
sensor.available_current_l2,16,2025-05-01T13:20:32.926Z
sensor.available_current_l2,15,2025-05-01T13:25:32.800Z
sensor.available_current_l2,16,2025-05-01T13:25:33.829Z
sensor.available_current_l2,15,2025-05-01T13:25:35.221Z
sensor.available_current_l2,14,2025-05-01T13:25:41.891Z
sensor.available_current_l2,15,2025-05-01T13:25:47.867Z
sensor.available_current_l2,16,2025-05-01T13:26:03.912Z
sensor.available_current_l2,15,2025-05-01T13:26:17.587Z
sensor.available_current_l2,16,2025-05-01T13:26:20.939Z
sensor.available_current_l2,15,2025-05-01T13:27:34.565Z
sensor.available_current_l2,14,2025-05-01T13:28:16.053Z
sensor.available_current_l2,15,2025-05-01T13:28:28.438Z
sensor.available_current_l2,16,2025-05-01T13:30:14.903Z
sensor.available_current_l2,15,2025-05-01T13:30:17.514Z
sensor.available_current_l2,16,2025-05-01T13:30:19.763Z
sensor.available_current_l2,15,2025-05-01T13:30:28.407Z
sensor.available_current_l2,14,2025-05-01T13:30:33.406Z
sensor.available_current_l2,13,2025-05-01T13:30:34.632Z
sensor.available_current_l2,14,2025-05-01T13:30:39.822Z
sensor.available_current_l2,15,2025-05-01T13:30:43.509Z
sensor.available_current_l2,14,2025-05-01T13:30:53.447Z
sensor.available_current_l2,13,2025-05-01T13:30:55.929Z
sensor.available_current_l2,14,2025-05-01T13:31:02.432Z
sensor.available_current_l2,11,2025-05-01T13:31:27.162Z
sensor.available_current_l2,12,2025-05-01T13:31:40.843Z
sensor.available_current_l2,13,2025-05-01T13:31:50.112Z
sensor.available_current_l2,14,2025-05-01T13:31:51.491Z
sensor.available_current_l2,15,2025-05-01T13:31:54.984Z
sensor.available_current_l2,14,2025-05-01T13:31:57.473Z
sensor.available_current_l2,13,2025-05-01T13:32:00.148Z
sensor.available_current_l2,14,2025-05-01T13:32:09.215Z
sensor.available_current_l2,13,2025-05-01T13:32:19.876Z
sensor.available_current_l2,12,2025-05-01T13:32:22.563Z
sensor.available_current_l2,11,2025-05-01T13:32:25.057Z
sensor.available_current_l2,12,2025-05-01T13:33:04.838Z
sensor.available_current_l2,13,2025-05-01T13:33:13.131Z
sensor.available_current_l2,12,2025-05-01T13:33:19.992Z
sensor.available_current_l2,11,2025-05-01T13:33:23.657Z
sensor.available_current_l2,12,2025-05-01T13:33:30.997Z
sensor.available_current_l2,11,2025-05-01T13:33:37.134Z
sensor.available_current_l2,12,2025-05-01T13:34:36.920Z
sensor.available_current_l2,11,2025-05-01T13:34:38.094Z
sensor.available_current_l2,12,2025-05-01T13:34:40.709Z
sensor.available_current_l2,13,2025-05-01T13:36:46.870Z
sensor.available_current_l2,14,2025-05-01T13:36:50.893Z
sensor.available_current_l2,15,2025-05-01T13:36:54.829Z
sensor.available_current_l2,14,2025-05-01T13:37:07.822Z
sensor.available_current_l2,13,2025-05-01T13:37:09.915Z
sensor.available_current_l2,12,2025-05-01T13:37:11.087Z
sensor.available_current_l2,11,2025-05-01T13:38:36.834Z
sensor.available_current_l2,12,2025-05-01T13:38:37.846Z
sensor.available_current_l2,13,2025-05-01T13:39:34.420Z
sensor.available_current_l2,12,2025-05-01T13:39:44.416Z
sensor.available_current_l2,13,2025-05-01T13:39:54.670Z
sensor.available_current_l2,14,2025-05-01T13:40:00.936Z
sensor.available_current_l2,15,2025-05-01T13:40:07.456Z
sensor.available_current_l2,16,2025-05-01T13:40:24.584Z
sensor.available_current_l2,15,2025-05-01T13:42:16.847Z
sensor.available_current_l2,16,2025-05-01T13:42:49.622Z
sensor.available_current_l2,15,2025-05-01T13:43:25.317Z
sensor.available_current_l2,16,2025-05-01T13:43:26.592Z
sensor.available_current_l2,15,2025-05-01T13:43:35.841Z
sensor.available_current_l2,16,2025-05-01T13:43:39.396Z
sensor.available_current_l2,15,2025-05-01T13:43:40.567Z
sensor.available_current_l2,16,2025-05-01T13:43:52.040Z
sensor.available_current_l2,15,2025-05-01T13:43:53.418Z
sensor.available_current_l2,16,2025-05-01T13:46:08.076Z
sensor.available_current_l2,15,2025-05-01T13:46:10.942Z
sensor.available_current_l2,16,2025-05-01T13:46:19.717Z
sensor.available_current_l2,15,2025-05-01T13:46:24.791Z
sensor.available_current_l2,16,2025-05-01T13:46:30.164Z
sensor.available_current_l2,15,2025-05-01T13:46:33.956Z
sensor.available_current_l2,16,2025-05-01T13:46:37.431Z
sensor.available_current_l2,15,2025-05-01T13:46:41.103Z
sensor.available_current_l2,16,2025-05-01T13:46:42.431Z
sensor.available_current_l2,15,2025-05-01T13:46:58.572Z
sensor.available_current_l2,16,2025-05-01T13:46:59.900Z
sensor.available_current_l2,15,2025-05-01T13:48:39.672Z
sensor.available_current_l2,14,2025-05-01T13:49:22.870Z
sensor.available_current_l2,13,2025-05-01T13:49:28.202Z
sensor.available_current_l2,12,2025-05-01T13:49:29.870Z
sensor.available_current_l2,13,2025-05-01T13:50:03.124Z
sensor.available_current_l2,12,2025-05-01T13:50:08.398Z
sensor.available_current_l2,11,2025-05-01T13:50:55.889Z
sensor.available_current_l2,12,2025-05-01T13:50:56.892Z
sensor.available_current_l2,13,2025-05-01T13:51:36.871Z
sensor.available_current_l2,14,2025-05-01T13:51:38.077Z
sensor.available_current_l2,15,2025-05-01T13:51:39.398Z
sensor.available_current_l2,16,2025-05-01T13:51:48.170Z
sensor.available_current_l2,15,2025-05-01T13:53:19.659Z
sensor.available_current_l2,14,2025-05-01T13:53:23.287Z
sensor.available_current_l2,15,2025-05-01T13:53:27.103Z
sensor.available_current_l2,14,2025-05-01T13:53:28.595Z
sensor.available_current_l2,13,2025-05-01T13:53:30.949Z
sensor.available_current_l2,12,2025-05-01T13:53:34.951Z
sensor.available_current_l2,13,2025-05-01T13:53:45.443Z
sensor.available_current_l2,12,2025-05-01T13:53:49.437Z
sensor.available_current_l2,13,2025-05-01T13:54:01.081Z
sensor.available_current_l2,14,2025-05-01T13:54:07.106Z
sensor.available_current_l2,15,2025-05-01T13:54:10.948Z
sensor.available_current_l2,16,2025-05-01T13:54:32.094Z
sensor.available_current_l2,15,2025-05-01T13:54:35.884Z
sensor.available_current_l2,16,2025-05-01T13:54:40.894Z
sensor.available_current_l2,15,2025-05-01T13:55:03.531Z
sensor.available_current_l2,16,2025-05-01T13:55:04.668Z
sensor.available_current_l2,15,2025-05-01T13:57:03.169Z
sensor.available_current_l2,16,2025-05-01T13:57:06.754Z
sensor.available_current_l2,15,2025-05-01T13:57:14.439Z
sensor.available_current_l2,16,2025-05-01T13:57:16.881Z
sensor.available_current_l2,15,2025-05-01T13:57:27.118Z
sensor.available_current_l2,16,2025-05-01T13:57:28.437Z
sensor.available_current_l2,15,2025-05-01T13:58:15.447Z
sensor.available_current_l2,16,2025-05-01T13:58:16.449Z
sensor.available_current_l2,15,2025-05-01T13:58:33.441Z
sensor.available_current_l2,16,2025-05-01T13:58:35.892Z
sensor.available_current_l2,15,2025-05-01T13:58:39.913Z
sensor.available_current_l2,16,2025-05-01T13:58:43.560Z
sensor.available_current_l2,15,2025-05-01T13:58:44.831Z
sensor.available_current_l2,16,2025-05-01T13:58:48.416Z
sensor.available_current_l2,15,2025-05-01T13:58:51.899Z
sensor.available_current_l2,16,2025-05-01T13:59:00.389Z
sensor.available_current_l2,15,2025-05-01T13:59:01.527Z
sensor.available_current_l2,16,2025-05-01T13:59:05.931Z
sensor.available_current_l2,15,2025-05-01T13:59:09.657Z
sensor.available_current_l2,16,2025-05-01T13:59:18.902Z
sensor.available_current_l2,15,2025-05-01T13:59:20.903Z
sensor.available_current_l2,16,2025-05-01T13:59:23.563Z
sensor.available_current_l2,15,2025-05-01T13:59:28.136Z
sensor.available_current_l2,16,2025-05-01T13:59:31.932Z
sensor.available_current_l2,15,2025-05-01T13:59:34.850Z
sensor.available_current_l2,16,2025-05-01T13:59:36.053Z
sensor.available_current_l2,15,2025-05-01T13:59:41.850Z
sensor.available_current_l2,16,2025-05-01T13:59:43.078Z
sensor.available_current_l2,15,2025-05-01T13:59:50.389Z
sensor.available_current_l2,16,2025-05-01T14:00:00.968Z
sensor.available_current_l2,15,2025-05-01T14:00:14.895Z
sensor.available_current_l2,16,2025-05-01T14:00:26.075Z
sensor.available_current_l2,15,2025-05-01T14:03:11.881Z
sensor.available_current_l2,16,2025-05-01T14:03:14.123Z
sensor.available_current_l2,15,2025-05-01T14:04:35.215Z
sensor.available_current_l2,16,2025-05-01T14:04:36.420Z
sensor.available_current_l2,15,2025-05-01T14:04:42.577Z
sensor.available_current_l2,16,2025-05-01T14:04:50.501Z
sensor.available_current_l2,15,2025-05-01T14:04:51.856Z
sensor.available_current_l2,16,2025-05-01T14:05:12.896Z
sensor.available_current_l2,15,2025-05-01T14:05:15.515Z
sensor.available_current_l2,14,2025-05-01T14:08:02.877Z
sensor.available_current_l2,13,2025-05-01T14:08:05.298Z
sensor.available_current_l2,12,2025-05-01T14:08:07.621Z
sensor.available_current_l2,11,2025-05-01T14:08:12.939Z
sensor.available_current_l2,12,2025-05-01T14:09:39.194Z
sensor.available_current_l2,13,2025-05-01T14:09:44.161Z
sensor.available_current_l2,14,2025-05-01T14:09:47.873Z
sensor.available_current_l2,15,2025-05-01T14:09:50.048Z
sensor.available_current_l2,14,2025-05-01T14:10:34.862Z
sensor.available_current_l2,15,2025-05-01T14:10:36.055Z
sensor.available_current_l2,14,2025-05-01T14:10:49.746Z
sensor.available_current_l2,13,2025-05-01T14:10:51.059Z
sensor.available_current_l2,12,2025-05-01T14:10:52.648Z
sensor.available_current_l2,11,2025-05-01T14:10:57.744Z
sensor.available_current_l2,12,2025-05-01T14:13:25.116Z
sensor.available_current_l2,13,2025-05-01T14:13:30.117Z
sensor.available_current_l2,14,2025-05-01T14:13:31.474Z
sensor.available_current_l2,15,2025-05-01T14:13:35.111Z
sensor.available_current_l2,14,2025-05-01T14:13:37.442Z
sensor.available_current_l2,13,2025-05-01T14:13:39.873Z
sensor.available_current_l2,12,2025-05-01T14:13:42.479Z
sensor.available_current_l2,11,2025-05-01T14:13:43.872Z
sensor.available_current_l2,12,2025-05-01T14:13:55.173Z
sensor.available_current_l2,13,2025-05-01T14:14:00.113Z
sensor.available_current_l2,14,2025-05-01T14:14:02.875Z
sensor.available_current_l2,15,2025-05-01T14:14:05.178Z
sensor.available_current_l2,14,2025-05-01T14:14:12.442Z
sensor.available_current_l2,13,2025-05-01T14:14:16.398Z
sensor.available_current_l2,14,2025-05-01T14:14:22.593Z
sensor.available_current_l2,15,2025-05-01T14:14:25.123Z
sensor.available_current_l2,14,2025-05-01T14:15:31.529Z
sensor.available_current_l2,15,2025-05-01T14:15:32.820Z
sensor.available_current_l2,14,2025-05-01T14:23:10.868Z
sensor.available_current_l2,15,2025-05-01T14:23:15.851Z
sensor.available_current_l2,14,2025-05-01T14:23:56.843Z
sensor.available_current_l2,15,2025-05-01T14:23:58.137Z
sensor.available_current_l2,14,2025-05-01T14:24:14.633Z
sensor.available_current_l2,13,2025-05-01T14:24:20.953Z
sensor.available_current_l2,14,2025-05-01T14:24:22.163Z
sensor.available_current_l2,13,2025-05-01T14:24:26.447Z
sensor.available_current_l2,14,2025-05-01T14:24:37.012Z
sensor.available_current_l2,15,2025-05-01T14:24:42.104Z
sensor.available_current_l2,14,2025-05-01T14:24:43.464Z
sensor.available_current_l2,13,2025-05-01T14:24:45.983Z
sensor.available_current_l2,12,2025-05-01T14:24:48.434Z
sensor.available_current_l2,13,2025-05-01T14:24:58.443Z
sensor.available_current_l2,14,2025-05-01T14:25:01.183Z
sensor.available_current_l2,15,2025-05-01T14:25:05.874Z
sensor.available_current_l2,14,2025-05-01T14:25:18.921Z
sensor.available_current_l2,13,2025-05-01T14:25:28.828Z
sensor.available_current_l2,12,2025-05-01T14:25:30.068Z
sensor.available_current_l2,13,2025-05-01T14:25:34.083Z
sensor.available_current_l2,14,2025-05-01T14:25:36.839Z
sensor.available_current_l2,15,2025-05-01T14:25:55.390Z
sensor.available_current_l2,14,2025-05-01T14:26:10.927Z
sensor.available_current_l2,15,2025-05-01T14:26:15.147Z
sensor.available_current_l2,14,2025-05-01T14:27:20.922Z
sensor.available_current_l2,13,2025-05-01T14:27:23.659Z
sensor.available_current_l2,12,2025-05-01T14:27:34.873Z
sensor.available_current_l2,13,2025-05-01T14:27:39.895Z
sensor.available_current_l2,14,2025-05-01T14:27:43.459Z
sensor.available_current_l2,15,2025-05-01T14:27:50.892Z
sensor.available_current_l2,14,2025-05-01T14:28:24.895Z
sensor.available_current_l2,13,2025-05-01T14:28:30.233Z
sensor.available_current_l2,14,2025-05-01T14:28:33.869Z
sensor.available_current_l2,13,2025-05-01T14:28:38.857Z
sensor.available_current_l2,14,2025-05-01T14:28:50.055Z
sensor.available_current_l2,15,2025-05-01T14:29:00.898Z
sensor.available_current_l2,14,2025-05-01T14:37:20.471Z
sensor.available_current_l2,15,2025-05-01T14:37:34.418Z
sensor.available_current_l2,14,2025-05-01T14:37:54.839Z
sensor.available_current_l2,15,2025-05-01T14:37:56.854Z
sensor.available_current_l2,14,2025-05-01T14:39:02.425Z
sensor.available_current_l2,15,2025-05-01T14:39:12.151Z
sensor.available_current_l2,14,2025-05-01T14:40:07.102Z
sensor.available_current_l2,15,2025-05-01T14:40:08.424Z
sensor.available_current_l2,14,2025-05-01T14:40:58.969Z
sensor.available_current_l2,15,2025-05-01T14:41:05.885Z
sensor.available_current_l2,14,2025-05-01T14:41:26.475Z
sensor.available_current_l2,25.0,2025-05-01T14:41:29.068Z
sensor.available_current_l3,unavailable,2025-05-01T10:00:00.000Z
sensor.available_current_l3,14,2025-05-01T10:39:55.435Z
sensor.available_current_l3,15,2025-05-01T10:40:00.819Z
sensor.available_current_l3,14,2025-05-01T10:40:05.877Z
sensor.available_current_l3,15,2025-05-01T10:40:07.115Z
sensor.available_current_l3,14,2025-05-01T10:40:17.080Z
sensor.available_current_l3,13,2025-05-01T10:46:51.552Z
sensor.available_current_l3,14,2025-05-01T10:46:52.996Z
sensor.available_current_l3,15,2025-05-01T10:55:04.131Z
sensor.available_current_l3,9,2025-05-01T10:55:05.262Z
sensor.available_current_l3,8,2025-05-01T10:55:06.456Z
sensor.available_current_l3,12,2025-05-01T10:56:50.867Z
sensor.available_current_l3,17,2025-05-01T10:56:52.126Z
sensor.available_current_l3,16,2025-05-01T10:59:09.174Z
sensor.available_current_l3,17,2025-05-01T10:59:11.518Z
sensor.available_current_l3,10,2025-05-01T11:00:13.600Z
sensor.available_current_l3,11,2025-05-01T11:01:26.874Z
sensor.available_current_l3,10,2025-05-01T11:01:27.903Z
sensor.available_current_l3,11,2025-05-01T11:01:45.568Z
sensor.available_current_l3,10,2025-05-01T11:01:48.876Z
sensor.available_current_l3,11,2025-05-01T11:02:25.928Z
sensor.available_current_l3,10,2025-05-01T11:02:26.930Z
sensor.available_current_l3,11,2025-05-01T11:02:41.918Z
sensor.available_current_l3,10,2025-05-01T11:02:46.823Z
sensor.available_current_l3,11,2025-05-01T11:02:52.557Z
sensor.available_current_l3,10,2025-05-01T11:03:01.432Z
sensor.available_current_l3,9,2025-05-01T11:03:03.895Z
sensor.available_current_l3,8,2025-05-01T11:03:05.195Z
sensor.available_current_l3,7,2025-05-01T11:05:57.443Z
sensor.available_current_l3,8,2025-05-01T11:05:59.489Z
sensor.available_current_l3,7,2025-05-01T11:06:01.652Z
sensor.available_current_l3,8,2025-05-01T11:06:04.839Z
sensor.available_current_l3,7,2025-05-01T11:06:10.514Z
sensor.available_current_l3,8,2025-05-01T11:06:11.848Z
sensor.available_current_l3,7,2025-05-01T11:06:14.863Z
sensor.available_current_l3,8,2025-05-01T11:07:39.911Z
sensor.available_current_l3,2,2025-05-01T11:07:41.137Z
sensor.available_current_l3,5,2025-05-01T11:08:16.179Z
sensor.available_current_l3,8,2025-05-01T11:08:17.636Z
sensor.available_current_l3,7,2025-05-01T11:08:19.993Z
sensor.available_current_l3,6,2025-05-01T11:08:22.986Z
sensor.available_current_l3,7,2025-05-01T11:20:24.814Z
sensor.available_current_l3,6,2025-05-01T11:20:30.489Z
sensor.available_current_l3,7,2025-05-01T11:20:31.529Z
sensor.available_current_l3,6,2025-05-01T11:20:36.046Z
sensor.available_current_l3,7,2025-05-01T11:22:23.102Z
sensor.available_current_l3,6,2025-05-01T11:22:31.838Z
sensor.available_current_l3,7,2025-05-01T11:23:08.130Z
sensor.available_current_l3,6,2025-05-01T11:24:05.822Z
sensor.available_current_l3,7,2025-05-01T11:24:06.881Z
sensor.available_current_l3,6,2025-05-01T11:24:11.875Z
sensor.available_current_l3,7,2025-05-01T11:24:13.100Z
sensor.available_current_l3,6,2025-05-01T11:25:06.905Z
sensor.available_current_l3,7,2025-05-01T11:25:33.045Z
sensor.available_current_l3,6,2025-05-01T11:25:58.131Z
sensor.available_current_l3,7,2025-05-01T11:25:59.813Z
sensor.available_current_l3,6,2025-05-01T11:27:20.436Z
sensor.available_current_l3,7,2025-05-01T11:27:29.878Z
sensor.available_current_l3,6,2025-05-01T11:28:42.876Z
sensor.available_current_l3,7,2025-05-01T11:29:06.895Z
sensor.available_current_l3,6,2025-05-01T11:29:57.885Z
sensor.available_current_l3,7,2025-05-01T11:30:45.414Z
sensor.available_current_l3,6,2025-05-01T11:30:46.823Z
sensor.available_current_l3,7,2025-05-01T11:32:14.090Z
sensor.available_current_l3,6,2025-05-01T11:32:18.131Z
sensor.available_current_l3,7,2025-05-01T11:32:20.915Z
sensor.available_current_l3,6,2025-05-01T11:32:21.919Z
sensor.available_current_l3,7,2025-05-01T11:32:24.412Z
sensor.available_current_l3,6,2025-05-01T11:33:35.835Z
sensor.available_current_l3,7,2025-05-01T11:33:37.847Z
sensor.available_current_l3,6,2025-05-01T11:33:54.590Z
sensor.available_current_l3,7,2025-05-01T11:33:55.838Z
sensor.available_current_l3,6,2025-05-01T11:38:57.865Z
sensor.available_current_l3,7,2025-05-01T11:38:59.077Z
sensor.available_current_l3,6,2025-05-01T11:39:19.832Z
sensor.available_current_l3,7,2025-05-01T11:39:20.833Z
sensor.available_current_l3,6,2025-05-01T11:39:21.836Z
sensor.available_current_l3,7,2025-05-01T11:39:22.836Z
sensor.available_current_l3,6,2025-05-01T11:40:07.892Z
sensor.available_current_l3,7,2025-05-01T11:40:08.893Z
sensor.available_current_l3,6,2025-05-01T11:40:11.598Z
sensor.available_current_l3,7,2025-05-01T11:40:12.615Z
sensor.available_current_l3,6,2025-05-01T11:40:13.763Z
sensor.available_current_l3,7,2025-05-01T11:40:16.829Z
sensor.available_current_l3,6,2025-05-01T11:40:19.841Z
sensor.available_current_l3,7,2025-05-01T11:40:20.842Z
sensor.available_current_l3,6,2025-05-01T11:40:35.920Z
sensor.available_current_l3,7,2025-05-01T11:40:43.930Z
sensor.available_current_l3,6,2025-05-01T11:40:47.418Z
sensor.available_current_l3,7,2025-05-01T11:40:48.822Z
sensor.available_current_l3,6,2025-05-01T11:40:50.031Z
sensor.available_current_l3,7,2025-05-01T11:40:51.411Z
sensor.available_current_l3,6,2025-05-01T11:40:52.816Z
sensor.available_current_l3,7,2025-05-01T11:40:57.974Z
sensor.available_current_l3,6,2025-05-01T11:41:00.524Z
sensor.available_current_l3,7,2025-05-01T11:41:01.885Z
sensor.available_current_l3,6,2025-05-01T11:41:02.891Z
sensor.available_current_l3,7,2025-05-01T11:41:06.111Z
sensor.available_current_l3,6,2025-05-01T11:41:12.794Z
sensor.available_current_l3,7,2025-05-01T11:41:25.094Z
sensor.available_current_l3,6,2025-05-01T11:41:29.928Z
sensor.available_current_l3,7,2025-05-01T11:41:30.930Z
sensor.available_current_l3,6,2025-05-01T11:41:31.931Z
sensor.available_current_l3,7,2025-05-01T11:41:32.934Z
sensor.available_current_l3,6,2025-05-01T11:41:33.935Z
sensor.available_current_l3,7,2025-05-01T11:41:47.458Z
sensor.available_current_l3,6,2025-05-01T11:41:49.799Z
sensor.available_current_l3,7,2025-05-01T11:41:51.903Z
sensor.available_current_l3,6,2025-05-01T11:41:52.904Z
sensor.available_current_l3,7,2025-05-01T11:41:53.908Z
sensor.available_current_l3,6,2025-05-01T11:41:56.369Z
sensor.available_current_l3,7,2025-05-01T11:41:57.802Z
sensor.available_current_l3,6,2025-05-01T11:42:00.024Z
sensor.available_current_l3,7,2025-05-01T11:42:03.484Z
sensor.available_current_l3,6,2025-05-01T11:42:04.485Z
sensor.available_current_l3,7,2025-05-01T11:42:13.805Z
sensor.available_current_l3,6,2025-05-01T11:42:15.022Z
sensor.available_current_l3,7,2025-05-01T11:42:19.832Z
sensor.available_current_l3,6,2025-05-01T11:42:21.840Z
sensor.available_current_l3,7,2025-05-01T11:42:23.887Z
sensor.available_current_l3,6,2025-05-01T11:42:26.393Z
sensor.available_current_l3,7,2025-05-01T11:42:27.824Z
sensor.available_current_l3,6,2025-05-01T11:42:30.084Z
sensor.available_current_l3,7,2025-05-01T11:42:52.910Z
sensor.available_current_l3,6,2025-05-01T11:42:53.914Z
sensor.available_current_l3,7,2025-05-01T11:43:11.850Z
sensor.available_current_l3,6,2025-05-01T11:43:12.890Z
sensor.available_current_l3,7,2025-05-01T11:43:20.055Z
sensor.available_current_l3,6,2025-05-01T11:43:22.547Z
sensor.available_current_l3,7,2025-05-01T11:45:10.065Z
sensor.available_current_l3,6,2025-05-01T11:45:12.765Z
sensor.available_current_l3,7,2025-05-01T11:45:21.955Z
sensor.available_current_l3,6,2025-05-01T11:45:23.957Z
sensor.available_current_l3,7,2025-05-01T11:45:26.406Z
sensor.available_current_l3,6,2025-05-01T11:45:27.414Z
sensor.available_current_l3,7,2025-05-01T11:45:34.815Z
sensor.available_current_l3,6,2025-05-01T11:45:35.815Z
sensor.available_current_l3,7,2025-05-01T11:46:00.871Z
sensor.available_current_l3,6,2025-05-01T11:46:01.871Z
